timestamp,segment_id,battery_level_pct,soc,battery_temp_C,battery_voltage_mV,battery_current_mA,screen_on,network_type,col09_unknown
2019-10-11 06:45:00+00:00,52,70.9090909090909,0.7090909090909091,30.0,4217.818181818182,1.0,True,wi-fi,12.272727272727273
2019-10-11 06:46:00+00:00,53,71.81818181818181,0.7181818181818181,30.0,4222.818181818182,1.0,True,wi-fi,12.272727272727273
2019-10-11 06:47:00+00:00,54,72.72727272727273,0.7272727272727273,30.0,4228.909090909091,1.0,True,wi-fi,12.454545454545455
2019-10-11 06:48:00+00:00,55,73.63636363636364,0.7363636363636364,30.0,4227.090909090909,1.0,True,wi-fi,12.454545454545455
2019-10-11 06:50:00+00:00,56,75.45454545454545,0.7545454545454545,30.0,4237.727272727273,1.0,True,wi-fi,12.727272727272727
2019-10-11 06:51:00+00:00,57,76.36363636363636,0.7636363636363636,30.0,4242.909090909091,1.0,True,wi-fi,13.090909090909092
2019-10-11 06:53:00+00:00,58,78.0,0.78,30.0,4253.090909090909,1.0,True,wi-fi,13.090909090909092
2019-10-11 06:54:00+00:00,59,78.81818181818181,0.7881818181818181,30.0,4258.181818181818,1.0,True,wi-fi,13.090909090909092
2019-10-11 06:55:00+00:00,60,79.63636363636364,0.7963636363636364,30.0,4263.545454545455,1.0,True,wi-fi,13.090909090909092
2019-10-11 06:56:00+00:00,61,80.54545454545455,0.8054545454545454,30.0,4269.454545454545,1.0,True,wi-fi,12.818181818181818
2019-10-11 06:57:00+00:00,62,81.45454545454545,0.8145454545454546,29.90909090909091,4276.0,1.0,True,wi-fi,12.818181818181818
2019-10-11 06:58:00+00:00,63,82.27272727272727,0.8227272727272726,29.818181818181817,4282.909090909091,1.0,True,wi-fi,12.636363636363637
2019-10-11 06:59:00+00:00,64,83.0909090909091,0.8309090909090909,29.727272727272727,4296.181818181818,1.0,True,wi-fi,12.636363636363637
2019-10-11 07:00:00+00:00,65,83.9090909090909,0.8390909090909091,29.636363636363637,4301.545454545455,1.0,True,wi-fi,12.363636363636363
2019-10-11 07:01:00+00:00,66,84.72727272727273,0.8472727272727273,29.545454545454547,4307.272727272727,1.0,True,wi-fi,12.363636363636363
2019-10-11 07:02:00+00:00,67,85.45454545454545,0.8545454545454545,29.454545454545453,4312.454545454545,1.0,True,wi-fi,12.0
2019-10-11 07:03:00+00:00,68,86.27272727272727,0.8627272727272727,29.363636363636363,4317.181818181818,1.0,True,wi-fi,12.0
2019-10-11 07:04:00+00:00,69,87.0909090909091,0.870909090909091,29.272727272727273,4304.181818181818,1.0,True,wi-fi,12.454545454545455
2019-10-11 07:05:00+00:00,70,87.81818181818181,0.8781818181818182,29.181818181818183,4283.0,1.0,True,wi-fi,13.636363636363637
2019-10-11 07:06:00+00:00,71,88.45454545454545,0.8845454545454545,29.09090909090909,4258.454545454545,1.0,True,wi-fi,15.818181818181818
2019-10-11 07:07:00+00:00,72,89.0,0.89,29.0,4233.363636363636,1.0,True,wi-fi,16.5
2019-10-11 07:08:00+00:00,73,89.45454545454545,0.8945454545454545,29.0,4207.0,1.0,True,wi-fi,17.045454545454547
2019-10-11 07:13:00+00:00,74,90.9,0.909,29.0,4074.4,189.25,False,wi-fi,25.65
2019-10-11 07:14:00+00:00,74,90.9,0.909,28.9,4053.95,236.375,False,wi-fi,27.6
2019-10-11 07:15:00+00:00,74,90.9,0.909,28.8,4033.5,283.5,False,wi-fi,29.55
2019-10-11 07:16:00+00:00,74,90.8,0.9079999999999999,28.6,4030.4,280.0,False,wi-fi,30.1
2019-10-11 07:17:00+00:00,74,90.7,0.907,28.4,4030.6,277.75,False,wi-fi,29.8
2019-10-11 07:18:00+00:00,74,90.56161616161616,0.9056161616161617,28.325252525252523,4029.361616161616,278.1111111111111,False,wi-fi,30.135353535353538
2019-10-11 07:19:00+00:00,74,90.42323232323233,0.9042323232323233,28.250505050505048,4028.123232323232,278.47222222222223,False,wi-fi,30.47070707070707
2019-10-11 07:20:00+00:00,74,90.28484848484848,0.9028484848484849,28.175757575757576,4026.8848484848486,278.8333333333333,False,wi-fi,30.80606060606061
2019-10-11 07:21:00+00:00,74,90.14646464646465,0.9014646464646465,28.1010101010101,4025.6464646464647,279.19444444444446,False,wi-fi,31.141414141414142
2019-10-11 07:22:00+00:00,74,90.0080808080808,0.900080808080808,28.026262626262625,4024.4080808080807,279.55555555555554,False,wi-fi,31.47676767676768
2019-10-11 07:23:00+00:00,74,89.86969696969697,0.8986969696969697,27.95151515151515,4023.169696969697,279.9166666666667,False,wi-fi,31.812121212121212
2019-10-11 07:24:00+00:00,74,89.73131313131313,0.8973131313131313,27.876767676767678,4021.9313131313133,280.27777777777777,False,wi-fi,32.147474747474746
2019-10-11 07:25:00+00:00,74,89.5929292929293,0.8959292929292929,27.802020202020202,4020.6929292929294,280.6388888888889,False,wi-fi,32.48282828282829
2019-10-11 07:26:00+00:00,74,89.45454545454545,0.8945454545454545,27.727272727272727,4019.4545454545455,281.0,False,wi-fi,32.81818181818182
2019-10-11 07:27:00+00:00,74,89.29545454545455,0.8929545454545454,27.704545454545453,4018.409090909091,280.25,False,wi-fi,32.92045454545455
2019-10-11 07:28:00+00:00,74,89.13636363636363,0.8913636363636364,27.68181818181818,4017.3636363636365,279.5,False,wi-fi,33.02272727272727
2019-10-11 07:29:00+00:00,74,88.97727272727272,0.8897727272727273,27.65909090909091,4016.318181818182,278.75,False,wi-fi,33.125
2019-10-11 07:30:00+00:00,74,88.81818181818181,0.8881818181818182,27.636363636363637,4015.2727272727275,278.0,False,wi-fi,33.22727272727273
2019-10-11 07:31:00+00:00,74,88.66198347107438,0.8866198347107438,27.596694214876035,4011.057024793389,278.8863636363636,False,wi-fi,32.77479338842975
2019-10-11 07:32:00+00:00,74,88.50578512396693,0.8850578512396694,27.55702479338843,4006.8413223140496,279.77272727272725,False,wi-fi,32.32231404958678
2019-10-11 07:33:00+00:00,74,88.3495867768595,0.883495867768595,27.517355371900827,4002.625619834711,280.65909090909093,False,wi-fi,31.869834710743802
2019-10-11 07:34:00+00:00,74,88.19338842975206,0.8819338842975206,27.477685950413225,3998.4099173553723,281.54545454545456,False,wi-fi,31.417355371900825
2019-10-11 07:35:00+00:00,74,88.03719008264463,0.8803719008264462,27.43801652892562,3994.194214876033,282.4318181818182,False,wi-fi,30.964876033057852
2019-10-11 07:36:00+00:00,74,87.88099173553718,0.878809917355372,27.398347107438017,3989.9785123966944,283.3181818181818,False,wi-fi,30.512396694214875
2019-10-11 07:37:00+00:00,74,87.72479338842975,0.8772479338842976,27.35867768595041,3985.7628099173553,284.20454545454544,False,wi-fi,30.0599173553719
2019-10-11 07:38:00+00:00,74,87.56859504132231,0.8756859504132232,27.31900826446281,3981.5471074380166,285.09090909090907,False,wi-fi,29.607438016528924
2019-10-11 07:39:00+00:00,74,87.41239669421488,0.8741239669421488,27.279338842975207,3977.331404958678,285.97727272727275,False,wi-fi,29.15495867768595
2019-10-11 07:40:00+00:00,74,87.25619834710743,0.8725619834710744,27.2396694214876,3973.115702479339,286.8636363636364,False,wi-fi,28.702479338842974
2019-10-11 07:41:00+00:00,74,87.1,0.871,27.2,3968.9,287.75,False,wi-fi,28.25
2019-10-11 07:42:00+00:00,74,86.97916666666666,0.8697916666666666,27.145833333333332,3969.354166666667,278.7916666666667,False,wi-fi,29.739583333333332
2019-10-11 07:43:00+00:00,74,86.85833333333333,0.8685833333333334,27.091666666666665,3969.8083333333334,269.8333333333333,False,wi-fi,31.229166666666668
2019-10-11 07:44:00+00:00,74,86.7375,0.867375,27.0375,3970.2625,260.875,False,wi-fi,32.71875
2019-10-11 07:45:00+00:00,74,86.61666666666666,0.8661666666666666,26.983333333333334,3970.7166666666667,251.91666666666666,False,wi-fi,34.208333333333336
2019-10-11 07:46:00+00:00,74,86.49583333333334,0.8649583333333334,26.929166666666667,3971.1708333333336,242.95833333333331,False,wi-fi,35.697916666666664
2019-10-11 07:47:00+00:00,74,86.375,0.86375,26.875,3971.625,234.0,False,wi-fi,37.1875
2019-10-11 07:48:00+00:00,74,86.33035714285714,0.8633035714285714,26.9375,3976.8125,222.5,False,wi-fi,36.058035714285715
2019-10-11 07:49:00+00:00,74,86.28571428571429,0.8628571428571429,27.0,3982.0,211.0,False,wi-fi,34.92857142857143
2019-10-11 07:50:00+00:00,74,86.14285714285714,0.8614285714285714,27.0,3989.0,207.5,False,wi-fi,35.464285714285715
2019-10-11 07:51:00+00:00,74,86.0,0.86,27.0,3996.0,204.0,False,wi-fi,36.0
2019-10-11 07:52:00+00:00,74,86.0,0.86,27.0,3996.0,166.5,False,wi-fi,37.75
2019-10-11 09:32:00+00:00,75,81.72727272727273,0.8172727272727274,28.0,3942.909090909091,248.0,False,wi-fi,22.272727272727273
2019-10-11 09:33:00+00:00,75,81.63636363636364,0.8163636363636364,28.0,3942.909090909091,246.5,False,wi-fi,22.545454545454547
2019-10-11 09:34:00+00:00,75,81.45833333333334,0.8145833333333333,28.083333333333332,3942.133333333333,246.52083333333334,False,wi-fi,22.791666666666668
2019-10-11 09:35:00+00:00,75,81.28030303030303,0.8128030303030304,28.166666666666668,3941.357575757576,246.54166666666666,False,wi-fi,23.03787878787879
2019-10-11 09:36:00+00:00,75,81.10227272727273,0.8110227272727273,28.25,3940.581818181818,246.5625,False,wi-fi,23.28409090909091
2019-10-11 09:37:00+00:00,75,80.92424242424242,0.8092424242424243,28.333333333333332,3939.806060606061,246.58333333333334,False,wi-fi,23.53030303030303
2019-10-11 09:38:00+00:00,75,80.74621212121212,0.8074621212121212,28.416666666666668,3939.030303030303,246.60416666666666,False,wi-fi,23.776515151515152
2019-10-11 09:39:00+00:00,75,80.56818181818181,0.8056818181818183,28.5,3938.254545454545,246.625,False,wi-fi,24.022727272727273
2019-10-11 09:40:00+00:00,75,80.39015151515152,0.8039015151515152,28.583333333333332,3937.478787878788,246.64583333333334,False,wi-fi,24.268939393939394
2019-10-11 09:41:00+00:00,75,80.21212121212122,0.8021212121212121,28.666666666666668,3936.70303030303,246.66666666666666,False,wi-fi,24.515151515151516
2019-10-11 09:42:00+00:00,75,80.0340909090909,0.8003409090909092,28.75,3935.927272727273,246.6875,False,wi-fi,24.761363636363637
2019-10-11 09:43:00+00:00,75,79.85606060606061,0.7985606060606061,28.833333333333332,3935.151515151515,246.70833333333334,False,wi-fi,25.007575757575758
2019-10-11 09:44:00+00:00,75,,,,,,,,
2019-10-11 09:45:00+00:00,75,79.5,0.795,29.0,3933.6,246.75,False,wi-fi,25.5
2019-10-11 09:46:00+00:00,75,79.4,0.794,29.0,3933.6,242.75,False,wi-fi,28.1
2019-10-11 09:47:00+00:00,75,79.26666666666667,0.7926666666666667,29.0,3931.9,252.66666666666666,False,wi-fi,29.783333333333335
2019-10-11 09:48:00+00:00,75,79.13333333333334,0.7913333333333333,29.0,3930.2,262.5833333333333,False,wi-fi,31.466666666666665
2019-10-11 09:49:00+00:00,75,79.0,0.79,29.0,3928.5,272.5,False,wi-fi,33.15
2019-10-11 09:50:00+00:00,75,78.85,0.7885,29.1,3925.55,278.0,False,wi-fi,33.4
2019-10-11 09:51:00+00:00,75,78.7,0.787,29.2,3922.6,283.5,False,wi-fi,33.65
2019-10-11 09:52:00+00:00,75,78.55636363636364,0.7855636363636364,29.32,3921.293333333333,282.53333333333336,False,wi-fi,33.236969696969695
2019-10-11 09:53:00+00:00,75,78.41272727272728,0.7841272727272728,29.439999999999998,3919.9866666666667,281.56666666666666,False,wi-fi,32.82393939393939
2019-10-11 09:54:00+00:00,75,78.2690909090909,0.7826909090909091,29.56,3918.68,280.6,False,wi-fi,32.41090909090909
2019-10-11 09:55:00+00:00,75,78.12545454545455,0.7812545454545455,29.68,3917.3733333333334,279.6333333333333,False,wi-fi,31.997878787878786
2019-10-11 09:56:00+00:00,75,77.98181818181818,0.7798181818181819,29.8,3916.0666666666666,278.6666666666667,False,wi-fi,31.584848484848482
2019-10-11 09:57:00+00:00,75,77.83818181818182,0.7783818181818182,29.919999999999998,3914.7599999999998,277.7,False,wi-fi,31.171818181818182
2019-10-11 09:58:00+00:00,75,77.69454545454546,0.7769454545454546,30.04,3913.4533333333334,276.73333333333335,False,wi-fi,30.758787878787878
2019-10-11 09:59:00+00:00,75,77.55090909090909,0.7755090909090909,30.16,3912.1466666666665,275.76666666666665,False,wi-fi,30.345757575757574
2019-10-11 10:00:00+00:00,75,77.40727272727273,0.7740727272727274,30.28,3910.84,274.8,False,wi-fi,29.93272727272727
2019-10-11 10:01:00+00:00,75,77.26363636363637,0.7726363636363637,30.4,3909.5333333333333,273.8333333333333,False,wi-fi,29.51969696969697
2019-10-11 10:02:00+00:00,75,,,,,,,,
2019-10-11 10:03:00+00:00,75,,,,,,,,
2019-10-11 10:04:00+00:00,75,,,,,,,,
2019-10-11 10:05:00+00:00,75,,,,,,,,
2019-10-11 10:06:00+00:00,75,76.54545454545455,0.7654545454545455,31.0,3903.0,269.0,False,wi-fi,27.454545454545453
2019-10-11 10:41:00+00:00,76,70.1,0.701,30.7,3823.3,158.0,False,wi-fi,20.2
2019-10-11 10:42:00+00:00,76,70.05,0.7004999999999999,30.62777777777778,3820.0944444444444,138.0,False,wi-fi,20.37777777777778
2019-10-11 10:43:00+00:00,76,70.0,0.7,30.555555555555557,3816.8888888888887,118.0,False,wi-fi,20.555555555555557
2019-10-11 10:44:00+00:00,76,70.0,0.7,30.46527777777778,3814.6319444444443,92.5,False,wi-fi,19.15277777777778
2019-10-11 10:45:00+00:00,76,70.0,0.7,30.375,3812.375,67.0,False,wi-fi,17.75
2019-10-11 10:46:00+00:00,76,70.0,0.7,30.285714285714285,3810.1428571428573,67.0,False,wi-fi,18.571428571428573
2019-10-11 10:47:00+00:00,76,70.0,0.7,30.166666666666668,3807.1666666666665,58.0,False,wi-fi,19.0
