device_id,log_r,r,scr,net_wifi,net_mobile,T0
352944080639365,-2.908720896564367,0.05454545454545423,0,0,0,-5.336363636363636
352944080639365,-2.9087208965643794,0.054545454545453564,0,0,0,-5.336363636363636
352944080639365,-2.908720896564367,0.05454545454545423,0,0,0,-5.327272727272721
352944080639365,-3.1318644478785798,0.04363636363636325,0,0,0,-5.318181818181817
352944080639365,-3.419546520330366,0.03272727272727227,0,0,0,-5.300000000000001
352944080639365,-3.8250116284385403,0.021818181818181293,0,0,0,-5.281818181818188
352944080639365,-4.5181588089984555,0.01090909090909098,0,0,0,-5.2636363636363654
352944080639365,-4.5181588089984555,0.01090909090909098,0,0,0,-5.1545454545454525
352944080639365,-3.82501162843851,0.02181818181818196,0,0,0,-5.15909090909091
352944080639365,-3.419546520330325,0.032727272727273604,0,0,0,-5.1681818181818215
352944080639365,-3.131864447878549,0.043636363636364583,0,0,0,-5.186363636363637
352944080639365,-2.908720896564367,0.05454545454545423,0,0,0,-5.204545454545453
352944080639365,-2.908720896564355,0.0545454545454549,0,0,0,-5.231818181818184
352944080639365,-2.908720896564355,0.0545454545454549,0,0,0,-5.2590909090909115
352944080639365,-2.908720896564367,0.05454545454545423,0,0,0,-5.281818181818188
352944080639365,-2.9087208965643794,0.054545454545453564,0,0,0,-5.309090909090909
352944080639365,-2.908720896564355,0.0545454545454549,0,0,0,-5.322727272727267
352944080639365,-2.908720896564367,0.05454545454545423,0,0,0,-5.3227272727272705
352944080639365,-3.1318644478785798,0.04363636363636325,0,0,0,-5.313636363636359
352944080639365,-3.419546520330366,0.03272727272727227,0,0,0,-5.290909090909089
352944080639365,-3.82501162843851,0.02181818181818196,0,0,0,-5.2545454545454575
352944080639365,-4.5181588089984555,0.01090909090909098,0,0,0,-5.227272727272723
352944080639365,-4.5181588089984555,0.01090909090909098,0,0,0,-5.11363636363636
352944080639365,-3.8250116284384794,0.021818181818182625,0,0,0,-5.0954545454545475
352944080639365,-3.419546520330325,0.032727272727273604,0,0,0,-5.031818181818188
352944080639365,-3.1318644478785798,0.04363636363636325,0,0,0,-4.968181818181815
352944080639365,-2.908720896564367,0.05454545454545423,0,0,0,-4.895454545454552
352944080639365,-2.908720896564355,0.0545454545454549,0,0,0,-4.813636363636359
352944080639365,-2.908720896564367,0.05454545454545423,0,0,0,-4.731818181818177
352944080639365,-2.908720896564367,0.05454545454545423,0,0,0,-4.649999999999999
352944080639365,-2.908720896564355,0.0545454545454549,0,0,0,-4.568181818181817
352944080639365,-2.908720896564355,0.0545454545454549,0,0,0,-4.4863636363636346
352944080639365,-2.908720896564367,0.05454545454545423,0,0,0,-4.4136363636363605
352944080639365,-3.1318644478785798,0.04363636363636325,0,0,0,-4.359090909090909
352944080639365,-3.419546520330366,0.03272727272727227,0,0,0,-4.304545454545451
352944080639365,-3.82501162843851,0.02181818181818196,0,0,0,-4.281818181818188
352944080639365,-4.5181588089984555,0.01090909090909098,0,0,0,-4.2545454545454575
352944080639365,-4.5181588089984555,0.01090909090909098,0,0,0,-2.5090909090909044
352944080639365,-3.8250116284384794,0.021818181818182625,0,0,0,-2.4909090909090956
352944080639365,-3.419546520330325,0.032727272727273604,0,0,0,-2.4727272727272727
352944080639365,-3.1318644478785798,0.04363636363636325,0,0,0,-2.4545454545454533
352944080639365,-2.908720896564355,0.0545454545454549,0,0,0,-2.4454545454545418
352944080639365,-2.908720896564355,0.0545454545454549,0,0,0,-2.4363636363636303
352944080639365,-2.908720896564367,0.05454545454545423,0,0,0,-2.4181818181818144
352944080639365,-2.9087208965643794,0.054545454545453564,0,0,0,-2.3999999999999986
352944080639365,-2.908720896564355,0.0545454545454549,0,0,0,-2.381818181818179
352944080639365,-2.908720896564367,0.05454545454545423,0,0,0,-2.3636363636363598
352944080639365,-2.908720896564367,0.05454545454545423,0,0,0,-2.354545454545452
352944080639365,-3.1318644478785798,0.04363636363636325,0,0,0,-2.3454545454545475
352944080639365,-3.4195465203303455,0.03272727272727294,0,0,0,-2.336363636363636
352944080639365,-3.82501162843851,0.02181818181818196,0,0,0,-2.327272727272728
352944080639365,-4.5181588089984555,0.01090909090909098,0,0,0,-2.3090909090909086
352944080639365,-4.518158808998516,0.010909090909090313,0,0,0,-1.7545454545454575
352944080639365,-3.8250116284384794,0.021818181818182625,0,0,0,-1.7454545454545496
352944080639365,-3.419546520330366,0.03272727272727227,0,0,0,-1.7363636363636417
352944080639365,-3.1318644478785798,0.04363636363636325,0,0,0,-1.727272727272723
352944080639365,-2.908720896564355,0.0545454545454549,0,0,0,-1.7181818181818151
352944080639365,-2.9087208965643425,0.05454545454545556,0,0,0,-1.7090909090909108
352944080639365,-2.908720896564367,0.05454545454545423,0,0,0,-1.6999999999999993
352944080639365,-2.908720896564355,0.0545454545454549,0,0,0,-1.6999999999999993
352944080639365,-2.908720896564355,0.0545454545454549,0,0,0,-1.6999999999999993
352944080639365,-2.908720896564367,0.05454545454545423,0,0,0,-1.6999999999999993
352944080639365,-2.9087208965643794,0.054545454545453564,0,0,0,-1.6999999999999993
352944080639365,-3.131864447878595,0.043636363636362585,0,0,0,-1.6999999999999993
352944080639365,-3.419546520330366,0.03272727272727227,0,0,0,-1.6909090909090878
352944080639365,-3.8250116284385403,0.021818181818181293,0,0,0,-1.6818181818181834
352944080639365,-4.518158808998516,0.010909090909090313,0,0,0,-1.6727272727272755
352944080639365,-4.5181588089984555,0.01090909090909098,0,0,0,-1.2363636363636346
352944080639365,-3.8250116284384488,0.02181818181818329,0,0,0,-1.227272727272723
352944080639365,-3.4195465203303455,0.03272727272727294,0,0,0,-1.2181818181818151
352944080639365,-3.131864447878549,0.043636363636364583,0,0,0,-1.2090909090909108
352944080639365,-2.9087208965643425,0.05454545454545556,0,0,0,-1.1999999999999993
352944080639365,-2.9087208965643425,0.05454545454545556,0,0,0,-1.1999999999999993
352944080639365,-2.9087208965643794,0.054545454545453564,0,0,0,-1.1999999999999993
352944080639365,-2.908720896564355,0.0545454545454549,0,0,0,-1.1909090909090914
352944080639365,-2.908720896564367,0.05454545454545423,0,0,0,-1.1818181818181763
352944080639365,-2.908720896564367,0.05454545454545423,0,0,0,-1.172727272727272
352944080639365,-2.9087208965643794,0.054545454545453564,0,0,0,-1.1636363636363605
352944080639365,-3.1318644478785798,0.04363636363636325,0,0,0,-1.1545454545454525
352944080639365,-3.419546520330366,0.03272727272727227,0,0,0,-1.1454545454545517
352944080639365,-3.8250116284385403,0.021818181818181293,0,0,0,-1.1363636363636402
352944080639365,-4.518158808998516,0.010909090909090313,0,0,0,-1.1272727272727252
352944080639365,-4.5181588089984555,0.01090909090909098,0,0,0,-0.7090909090909037
352944080639365,-3.82501162843851,0.02181818181818196,0,0,0,-0.6999999999999993
352944080639365,-3.4195465203303455,0.03272727272727294,0,0,0,-0.6999999999999993
352944080639365,-3.131864447878549,0.043636363636364583,0,0,0,-0.6909090909090878
352944080639365,-2.9087208965643425,0.05454545454545556,0,0,0,-0.6818181818181834
352944080639365,-2.9087208965643425,0.05454545454545556,0,0,0,-0.6727272727272755
352944080639365,-2.908720896564355,0.0545454545454549,0,0,0,-0.6636363636363605
352944080639365,-2.908720896564355,0.0545454545454549,0,0,0,-0.6545454545454525
352944080639365,-2.908720896564367,0.05454545454545423,0,0,0,-0.6454545454545517
352944080639365,-2.9087208965643794,0.054545454545453564,0,0,0,-0.6363636363636367
352944080639365,-2.9087208965643794,0.054545454545453564,0,0,0,-0.6272727272727288
352944080639365,-3.1318644478785798,0.04363636363636325,0,0,0,-0.6181818181818208
352944080639365,-3.419546520330366,0.03272727272727227,0,0,0,-0.6090909090909093
352944080639365,-3.8250116284385403,0.021818181818181293,0,0,0,-0.6000000000000014
352944080639365,-4.5181588089984555,0.01090909090909098,0,0,0,-0.6000000000000014
352944080639365,-4.5181588089984555,0.01090909090909098,0,0,0,-0.3000000000000007
352944080639365,-3.82501162843851,0.02181818181818196,0,0,0,-0.3000000000000007
352944080639365,-3.419546520330325,0.032727272727273604,0,0,0,-0.3000000000000007
352944080639365,-3.131864447878549,0.043636363636364583,0,0,0,-0.3000000000000007
352944080639365,-2.908720896564367,0.05454545454545423,0,0,0,-0.3000000000000007
352944080639365,-2.908720896564355,0.0545454545454549,0,0,0,-0.3000000000000007
352944080639365,-2.908720896564355,0.0545454545454549,0,0,0,-0.29090909090908923
352944080639365,-2.908720896564367,0.05454545454545423,0,0,0,-0.2818181818181884
352944080639365,-2.908720896564367,0.05454545454545423,0,0,0,-0.2727272727272734
352944080639365,-2.908720896564355,0.0545454545454549,0,0,0,-0.26363636363635834
352944080639365,-2.908720896564367,0.05454545454545423,0,0,0,-0.2545454545454575
352944080639365,-3.1318644478785798,0.04363636363636325,0,0,0,-0.2454545454545496
352944080639365,-3.419546520330366,0.03272727272727227,0,0,0,-0.23636363636363455
352944080639365,-3.8250116284385403,0.021818181818181293,0,0,0,-0.23636363636364166
352944080639365,-4.5181588089984555,0.01090909090909098,0,0,0,-0.23636363636364166
352944080639365,-4.518158808998486,0.010909090909090646,0,0,0,-1.481818181818177
352944080639365,-3.825011628438464,0.021818181818182958,0,0,0,-1.4909090909090885
352944080639365,-3.419546520330325,0.032727272727273604,0,0,0,-1.5
352944080639365,-3.131864447878557,0.04363636363636425,0,0,0,-1.5
352944080639365,-2.9087208965643487,0.05454545454545523,0,0,0,-1.5
352944080639365,-2.9087208965643487,0.05454545454545523,0,0,0,-1.5
352944080639365,-2.908720896564373,0.0545454545454539,0,0,0,-1.5
352944080639365,-2.908720896564373,0.0545454545454539,0,0,0,-1.5
352944080639365,-2.908720896564367,0.05454545454545423,0,0,0,-1.5
352944080639365,-2.908720896564373,0.0545454545454539,0,0,0,-1.4909090909090956
352944080639365,-2.908720896564367,0.05454545454545423,0,0,0,-1.4818181818181841
352944080639365,-3.1318644478785798,0.04363636363636325,0,0,0,-1.4727272727272727
352944080639365,-3.4195465203303557,0.032727272727272605,0,0,0,-1.4636363636363647
352944080639365,-3.825011628438525,0.021818181818181626,0,0,0,-1.4545454545454533
352944080639365,-4.5181588089984555,0.01090909090909098,0,0,0,-1.4454545454545489
352944080639365,-5.21130598955834,0.005454545454545823,0,0,0,-1.6000000000000014
352944080639365,-4.11269370089027,0.016363636363636802,0,0,0,-1.6000000000000014
352944080639365,-3.6018680771243,0.02727272727272745,0,0,0,-1.6000000000000014
352944080639365,-3.265395840503087,0.03818181818181843,0,0,0,-1.6000000000000014
352944080639365,-3.014081412222188,0.049090909090909074,0,0,0,-1.6000000000000014
352944080639365,-2.908720896564367,0.05454545454545423,0,0,0,-1.6000000000000014
352944080639365,-2.908720896564373,0.0545454545454539,0,0,0,-1.6000000000000014
352944080639365,-2.9087208965643487,0.05454545454545523,0,0,0,-1.6000000000000014
352944080639365,-2.9087208965643487,0.05454545454545523,0,0,0,-1.6000000000000014
352944080639365,-2.9087208965643487,0.05454545454545523,0,0,0,-1.6000000000000014
352944080639365,-2.908720896564355,0.0545454545454549,0,0,0,-1.6000000000000014
352944080639365,-3.014081412222188,0.049090909090909074,0,0,0,-1.6000000000000014
352944080639365,-3.265395840503122,0.038181818181817095,0,0,0,-1.6000000000000014
352944080639365,-3.6018680771243488,0.027272727272726116,0,0,0,-1.6000000000000014
352944080639365,-4.112693700890352,0.01636363636363547,0,0,0,-1.6000000000000014
352944080639365,-5.2113059895585225,0.0054545454545448235,0,0,0,-1.6000000000000014
352944080639365,-4.5181588089984555,0.01090909090909098,0,0,0,-1.6999999999999993
352944080639365,-3.825011628438464,0.021818181818182958,0,0,0,-1.6999999999999993
352944080639365,-3.419546520330325,0.032727272727273604,0,0,0,-1.6999999999999993
352944080639365,-3.131864447878549,0.043636363636364583,0,0,0,-1.6999999999999993
352944080639365,-2.9087208965643487,0.05454545454545523,0,0,0,-1.6999999999999993
352944080639365,-2.9087208965643487,0.05454545454545523,0,0,0,-1.6999999999999993
352944080639365,-2.908720896564373,0.0545454545454539,0,0,0,-1.6999999999999993
352944080639365,-2.908720896564367,0.05454545454545423,0,0,0,-1.6999999999999993
352944080639365,-2.908720896564373,0.0545454545454539,0,0,0,-1.6999999999999993
352944080639365,-2.908720896564367,0.05454545454545423,0,0,0,-1.6999999999999993
352944080639365,-2.908720896564373,0.0545454545454539,0,0,0,-1.6999999999999993
352944080639365,-3.1318644478785798,0.04363636363636325,0,0,0,-1.6999999999999993
352944080639365,-3.419546520330366,0.03272727272727227,0,0,0,-1.6999999999999993
352944080639365,-3.825011628438525,0.021818181818181626,0,0,0,-1.6999999999999993
352944080639365,-4.518158808998486,0.010909090909090646,0,0,0,-1.6999999999999993
352944080639365,-4.5181588089984555,0.01090909090909098,0,0,0,-1.8000000000000007
352944080639365,-3.825011628438464,0.021818181818182958,0,0,0,-1.8000000000000007
352944080639365,-3.419546520330325,0.032727272727273604,0,0,0,-1.8000000000000007
352944080639365,-3.131864447878557,0.04363636363636425,0,0,0,-1.8000000000000007
352944080639365,-2.9087208965643487,0.05454545454545523,0,0,0,-1.8000000000000007
352944080639365,-2.908720896564355,0.0545454545454549,0,0,0,-1.8000000000000007
352944080639365,-2.908720896564373,0.0545454545454539,0,0,0,-1.8000000000000007
352944080639365,-2.908720896564373,0.0545454545454539,0,0,0,-1.8000000000000007
352944080639365,-2.908720896564367,0.05454545454545423,0,0,0,-1.8000000000000007
352944080639365,-2.908720896564373,0.0545454545454539,0,0,0,-1.8000000000000007
352944080639365,-2.908720896564367,0.05454545454545423,0,0,0,-1.8000000000000007
352944080639365,-3.1318644478785798,0.04363636363636325,0,0,0,-1.8000000000000007
352944080639365,-3.4195465203303557,0.032727272727272605,0,0,0,-1.8000000000000007
352944080639365,-3.825011628438525,0.021818181818181626,0,0,0,-1.8000000000000007
352944080639365,-4.5181588089984555,0.01090909090909098,0,0,0,-1.8000000000000007
352944080639365,-4.518158808998486,0.010909090909090646,0,0,0,-1.8999999999999986
352944080639365,-3.8250116284384794,0.021818181818182625,0,0,0,-1.8999999999999986
352944080639365,-3.419546520330325,0.032727272727273604,0,0,0,-1.8999999999999986
352944080639365,-3.131864447878557,0.04363636363636425,0,0,0,-1.8999999999999986
352944080639365,-2.9087208965643487,0.05454545454545523,0,0,0,-1.8999999999999986
352944080639365,-2.9087208965643487,0.05454545454545523,0,0,0,-1.8999999999999986
352944080639365,-2.908720896564367,0.05454545454545423,0,0,0,-1.8999999999999986
352944080639365,-2.908720896564373,0.0545454545454539,0,0,0,-1.8999999999999986
352944080639365,-2.908720896564373,0.0545454545454539,0,0,0,-1.8999999999999986
352944080639365,-2.908720896564373,0.0545454545454539,0,0,0,-1.8999999999999986
352944080639365,-2.908720896564373,0.0545454545454539,0,0,0,-1.8999999999999986
352944080639365,-3.1318644478785873,0.04363636363636292,0,0,0,-1.8999999999999986
352944080639365,-3.419546520330366,0.03272727272727227,0,0,0,-1.8999999999999986
352944080639365,-3.825011628438525,0.021818181818181626,0,0,0,-1.8909090909090835
352944080639365,-4.518158808998486,0.010909090909090646,0,0,0,-1.8818181818181792
352944080639365,-4.5181588089984555,0.01090909090909098,0,0,0,-2.027272727272724
352944080639365,-3.825011628438464,0.021818181818182958,0,0,0,-2.036363636363639
352944080639365,-3.419546520330325,0.032727272727273604,0,0,0,-2.0454545454545467
352944080639365,-3.131864447878549,0.043636363636364583,0,0,0,-2.0545454545454582
352944080639365,-2.9087208965643487,0.05454545454545523,0,0,0,-2.0636363636363626
352944080639365,-2.9087208965643487,0.05454545454545523,0,0,0,-2.0727272727272705
352944080639365,-2.908720896564373,0.0545454545454539,0,0,0,-2.081818181818189
352944080639365,-2.908720896564367,0.05454545454545423,0,0,0,-2.09090909090909
352944080639365,-2.908720896564373,0.0545454545454539,0,0,0,-2.1000000000000014
352944080639365,-2.908720896564367,0.05454545454545423,0,0,0,-2.1000000000000014
352944080639365,-2.908720896564373,0.0545454545454539,0,0,0,-2.1000000000000014
352944080639365,-3.1318644478785798,0.04363636363636325,0,0,0,-2.1000000000000014
352944080639365,-3.419546520330366,0.03272727272727227,0,0,0,-2.1000000000000014
352944080639365,-3.825011628438525,0.021818181818181626,0,0,0,-2.1000000000000014
352944080639365,-4.518158808998486,0.010909090909090646,0,0,0,-2.1000000000000014
352944080639365,-4.5181588089984555,0.01090909090909098,0,0,0,-2.1000000000000014
352944080639365,-3.825011628438464,0.021818181818182958,0,0,0,-2.1000000000000014
352944080639365,-3.419546520330325,0.032727272727273604,0,0,0,-2.1000000000000014
352944080639365,-3.131864447878549,0.043636363636364583,0,0,0,-2.1000000000000014
352944080639365,-2.9087208965643487,0.05454545454545523,0,0,0,-2.1000000000000014
352944080639365,-2.908720896564355,0.0545454545454549,0,0,0,-2.1000000000000014
352944080639365,-2.908720896564373,0.0545454545454539,0,0,0,-2.1000000000000014
352944080639365,-2.908720896564373,0.0545454545454539,0,0,0,-2.1000000000000014
352944080639365,-2.908720896564373,0.0545454545454539,0,0,0,-2.1000000000000014
352944080639365,-2.908720896564373,0.0545454545454539,0,0,0,-2.1000000000000014
352944080639365,-2.908720896564367,0.05454545454545423,0,0,0,-2.1000000000000014
352944080639365,-3.1318644478785798,0.04363636363636325,0,0,0,-2.1000000000000014
352944080639365,-3.4195465203303557,0.032727272727272605,0,0,0,-2.1000000000000014
352944080639365,-3.825011628438525,0.021818181818181626,0,0,0,-2.1000000000000014
352944080639365,-4.5181588089984555,0.01090909090909098,0,0,0,-2.1000000000000014
352944080639365,-4.518158808998486,0.010909090909090646,0,0,0,-2.0727272727272705
352944080639365,-3.8250116284384794,0.021818181818182625,0,0,0,-2.0636363636363626
352944080639365,-3.419546520330325,0.032727272727273604,0,0,0,-2.0545454545454582
352944080639365,-3.131864447878557,0.04363636363636425,0,0,0,-2.0454545454545467
352944080639365,-2.9087208965643487,0.05454545454545523,0,0,0,-2.036363636363639
352944080639365,-2.9087208965643487,0.05454545454545523,0,0,0,-2.027272727272724
352944080639365,-2.908720896564367,0.05454545454545423,0,0,0,-2.018181818181816
352944080639365,-2.908720896564373,0.0545454545454539,0,0,0,-2.0090909090909115
352944080639365,-2.908720896564367,0.05454545454545423,0,0,0,-2.0
352944080639365,-2.908720896564373,0.0545454545454539,0,0,0,-2.0
352944080639365,-2.908720896564373,0.0545454545454539,0,0,0,-2.0
352944080639365,-3.1318644478785873,0.04363636363636292,0,0,0,-2.0
352944080639365,-3.419546520330366,0.03272727272727227,0,0,0,-2.0
352944080639365,-3.8250116284385403,0.021818181818181293,0,0,0,-2.0
352944080639365,-4.518158808998486,0.010909090909090646,0,0,0,-2.0
352944080639365,-4.5181588089984555,0.01090909090909098,0,0,0,-1.9545454545454533
352944080639365,-3.825011628438464,0.021818181818182958,0,0,0,-1.9454545454545418
352944080639365,-3.419546520330325,0.032727272727273604,0,0,0,-1.9363636363636303
352944080639365,-3.131864447878549,0.043636363636364583,0,0,0,-1.9272727272727224
352944080639365,-2.9087208965643487,0.05454545454545523,0,0,0,-1.9181818181818144
352944080639365,-2.9087208965643487,0.05454545454545523,0,0,0,-1.90909090909091
352944080639365,-2.908720896564373,0.0545454545454539,0,0,0,-1.8999999999999986
352944080639365,-2.908720896564367,0.05454545454545423,0,0,0,-1.8999999999999986
352944080639365,-2.908720896564373,0.0545454545454539,0,0,0,-1.8999999999999986
352944080639365,-2.908720896564367,0.05454545454545423,0,0,0,-1.8999999999999986
352944080639365,-2.908720896564373,0.0545454545454539,0,0,0,-1.8999999999999986
352944080639365,-3.1318644478785798,0.04363636363636325,0,0,0,-1.8999999999999986
352944080639365,-3.419546520330366,0.03272727272727227,0,0,0,-1.8999999999999986
352944080639365,-3.825011628438525,0.021818181818181626,0,0,0,-1.8999999999999986
352944080639365,-4.518158808998486,0.010909090909090646,0,0,0,-1.8999999999999986
352944080639365,-4.5181588089984555,0.01090909090909098,0,0,0,-2.0
352944080639365,-3.825011628438464,0.021818181818182958,0,0,0,-2.0
352944080639365,-3.419546520330325,0.032727272727273604,0,0,0,-2.0
352944080639365,-3.131864447878549,0.043636363636364583,0,0,0,-2.0
352944080639365,-2.9087208965643487,0.05454545454545523,0,0,0,-2.0
352944080639365,-2.908720896564355,0.0545454545454549,0,0,0,-2.0
352944080639365,-2.908720896564373,0.0545454545454539,0,0,0,-2.0
352944080639365,-2.908720896564373,0.0545454545454539,0,0,0,-2.0
352944080639365,-2.908720896564373,0.0545454545454539,0,0,0,-2.0
352944080639365,-2.908720896564373,0.0545454545454539,0,0,0,-2.0
352944080639365,-2.908720896564367,0.05454545454545423,0,0,0,-2.0
352944080639365,-3.1318644478785798,0.04363636363636325,0,0,0,-2.0090909090909044
352944080639365,-3.4195465203303557,0.032727272727272605,0,0,0,-2.054545454545451
352944080639365,-3.825011628438525,0.021818181818181626,0,0,0,-2.1181818181818173
352944080639365,-4.5181588089984555,0.01090909090909098,0,0,0,-2.1999999999999993
352944080639365,-4.518158808998394,0.010909090909091645,0,1,0,-4.636363636363637
352944080639365,-3.82501162843851,0.02181818181818196,0,1,0,-4.618181818181821
352944080639365,-3.419546520330325,0.032727272727273604,0,1,0,-4.600000000000001
352944080639365,-3.131864447878595,0.043636363636362585,0,1,0,-4.581818181818189
352944080639365,-2.9087208965643914,0.0545454545454529,0,1,0,-4.563636363636359
352944080639365,-2.9087208965643425,0.05454545454545556,0,1,0,-4.554545454545458
352944080639365,-2.908720896564367,0.05454545454545423,0,1,0,-4.545454545454547
352944080639365,-2.9087208965643914,0.0545454545454529,0,1,0,-4.536363636363635
352944080639365,-2.9087208965643425,0.05454545454545556,0,1,0,-4.527272727272724
352944080639365,-2.9087208965643425,0.05454545454545556,0,1,0,-4.5090909090909115
352944080639365,-2.9087208965643914,0.0545454545454529,0,1,0,-4.490909090909096
352944080639365,-3.1318644478785647,0.04363636363636392,0,1,0,-4.472727272727273
352944080639365,-3.419546520330325,0.032727272727273604,0,1,0,-4.463636363636361
352944080639365,-3.82501162843851,0.02181818181818196,0,1,0,-4.454545454545453
352944080639365,-4.518158808998394,0.010909090909091645,0,1,0,-4.445454545454542
352944080639365,-4.518158808998394,0.010909090909091645,0,1,0,-3.554545454545451
352944080639365,-3.82501162843851,0.02181818181818196,0,1,0,-3.5454545454545467
352944080639365,-3.419546520330325,0.032727272727273604,0,1,0,-3.5363636363636353
352944080639365,-3.131864447878595,0.043636363636362585,0,1,0,-3.5272727272727202
352944080639365,-2.9087208965643914,0.0545454545454529,0,1,0,-3.518181818181816
352944080639365,-2.9087208965643425,0.05454545454545556,0,1,0,-3.5090909090909044
352944080639365,-2.908720896564367,0.05454545454545423,0,1,0,-3.5
