segment_id,start_utc,end_utc,minutes,soc_start_pct,soc_end_pct,soc_drop_pct,temp_mean_C,screen_on_ratio,net_mode
467,2019-10-15 09:17:00+00:00,2019-10-15 10:23:00+00:00,67,52.36363636363637,46.166666666666664,6.196969696969701,34.80143355321927,0.09523809523809523,mobile
444,2019-10-14 16:48:00+00:00,2019-10-14 17:37:00+00:00,50,94.55555555555556,88.36363636363636,6.1919191919192045,31.374383838383842,0.0,mobile
137,2019-10-10 18:13:00+00:00,2019-10-10 18:59:00+00:00,47,49.0,43.0,6.0,31.972628144802062,0.0,wi-fi
343,2019-10-13 14:01:00+00:00,2019-10-13 14:49:00+00:00,49,71.4,65.54545454545455,5.854545454545457,31.763914455110115,0.0,mobile
373,2019-10-14 03:06:00+00:00,2019-10-14 03:50:00+00:00,45,74.81818181818181,69.0,5.818181818181822,34.27890323091543,0.0,mobile
53,2019-10-09 11:05:00+00:00,2019-10-09 12:37:00+00:00,93,92.81818181818181,87.0,5.818181818181811,29.914418532483044,0.0,wi-fi
469,2019-10-15 12:45:00+00:00,2019-10-15 13:54:00+00:00,70,50.63636363636363,44.833333333333336,5.803030303030299,32.59107970006184,0.0,mobile
56,2019-10-09 13:55:00+00:00,2019-10-09 14:59:00+00:00,65,77.75,72.0,5.75,30.62849578373016,0.0,mobile
375,2019-10-14 07:00:00+00:00,2019-10-14 08:02:00+00:00,63,49.36363636363637,44.0,5.363636363636365,28.657769875627018,0.0,wi-fi
622,2019-10-17 17:36:00+00:00,2019-10-17 19:01:00+00:00,86,29.09090909090909,24.363636363636363,4.7272727272727275,31.274581105169347,0.0,none
185,2019-10-11 10:17:00+00:00,2019-10-11 11:21:00+00:00,65,81.22222222222223,76.54545454545455,4.676767676767679,29.285090076590077,0.0,wi-fi
344,2019-10-13 16:30:00+00:00,2019-10-13 17:12:00+00:00,43,52.0,47.54545454545455,4.454545454545455,29.51301109307359,0.0,wi-fi
140,2019-10-11 04:36:00+00:00,2019-10-11 05:33:00+00:00,58,22.428571428571427,18.0,4.428571428571429,32.37234263820471,0.0,wi-fi
186,2019-10-11 11:37:00+00:00,2019-10-11 12:06:00+00:00,30,73.18181818181819,69.0,4.181818181818198,33.80469696969696,0.0,mobile
191,2019-10-12 04:22:00+00:00,2019-10-12 05:18:00+00:00,57,10.714285714285714,6.909090909090909,3.8051948051948044,31.749385585175062,0.017543859649122806,mobile
342,2019-10-13 11:33:00+00:00,2019-10-13 12:09:00+00:00,37,89.0,85.36363636363636,3.6363636363636376,32.40405405405404,0.0,mobile
445,2019-10-14 17:57:00+00:00,2019-10-14 18:43:00+00:00,47,84.27272727272727,81.0,3.2727272727272605,31.263690092413498,0.0,mobile
57,2019-10-09 16:22:00+00:00,2019-10-09 16:58:00+00:00,37,66.625,64.08333333333333,2.5416666666666754,31.185492667992673,0.0,none
271,2019-10-12 16:58:00+00:00,2019-10-12 17:40:00+00:00,43,50.54545454545455,48.166666666666664,2.378787878787886,32.14221441994698,0.0,none
306,2019-10-13 09:40:00+00:00,2019-10-13 09:59:00+00:00,20,27.454545454545453,25.272727272727273,2.181818181818179,32.99238636363636,0.0,mobile
63,2019-10-10 08:14:00+00:00,2019-10-10 08:38:00+00:00,25,15.0,13.0,1.9999999999999991,33.33306695526696,0.0,wi-fi
58,2019-10-09 17:47:00+00:00,2019-10-09 18:18:00+00:00,32,62.83333333333334,61.0,1.8333333333333424,31.18122159090909,0.0,mobile
580,2019-10-17 07:24:00+00:00,2019-10-17 07:42:00+00:00,19,36.18181818181818,34.63636363636363,1.5454545454545499,32.485406698564596,0.0,mobile
388,2019-10-14 14:47:00+00:00,2019-10-14 15:10:00+00:00,24,27.090909090909086,25.54545454545455,1.5454545454545388,32.961363636363636,0.55,mobile
190,2019-10-12 03:42:00+00:00,2019-10-12 04:00:00+00:00,19,13.363636363636363,12.0,1.3636363636363642,31.223054606212497,0.0,wi-fi
446,2019-10-15 02:24:00+00:00,2019-10-15 03:03:00+00:00,40,69.85714285714286,68.54545454545455,1.3116883116883193,25.162939935064934,0.0,none
64,2019-10-10 08:57:00+00:00,2019-10-10 09:26:00+00:00,30,12.125,10.818181818181818,1.3068181818181812,31.06388383838384,0.0,wi-fi
139,2019-10-11 03:16:00+00:00,2019-10-11 03:34:00+00:00,19,29.2,28.000000000000004,1.1999999999999955,31.928031821979186,0.0,wi-fi
272,2019-10-13 00:39:00+00:00,2019-10-13 00:59:00+00:00,21,37.142857142857146,36.0,1.1428571428571455,34.73314780457637,0.0,mobile
188,2019-10-11 18:13:00+00:00,2019-10-11 18:40:00+00:00,28,31.09090909090909,30.0,1.0909090909090924,31.351935168006595,0.0,none
347,2019-10-14 01:46:00+00:00,2019-10-14 02:06:00+00:00,21,28.000000000000004,26.90909090909091,1.0909090909090924,25.138880299594586,0.0,none
55,2019-10-09 13:17:00+00:00,2019-10-09 13:30:00+00:00,14,81.36363636363636,80.33333333333333,1.030303030303037,31.063682745825606,0.0,mobile
189,2019-10-12 02:20:00+00:00,2019-10-12 02:40:00+00:00,21,17.0,16.0,1.0000000000000009,29.70702982202982,0.0,none
138,2019-10-11 02:20:00+00:00,2019-10-11 02:39:00+00:00,20,32.0,31.0,1.0000000000000009,29.1903373015873,0.0,none
61,2019-10-10 05:52:00+00:00,2019-10-10 06:02:00+00:00,11,25.0,24.0,1.0000000000000009,29.74877344877344,0.0,wi-fi
248,2019-10-12 10:23:00+00:00,2019-10-12 10:30:00+00:00,8,64.36363636363636,63.45454545454545,0.9090909090909038,35.77386363636363,0.0,mobile
60,2019-10-09 19:44:00+00:00,2019-10-09 19:55:00+00:00,12,55.77272727272727,55.00000000000001,0.7727272727272694,30.581006493506496,0.0,mobile
346,2019-10-13 22:17:00+00:00,2019-10-13 22:42:00+00:00,26,33.3,32.833333333333336,0.4666666666666597,26.59319597069597,0.0,none
54,2019-10-09 12:54:00+00:00,2019-10-09 12:57:00+00:00,4,84.72727272727273,84.27272727272727,0.454545454545463,30.37727272727273,0.0,wi-fi
345,2019-10-13 17:45:00+00:00,2019-10-13 18:02:00+00:00,18,41.09090909090909,40.666666666666664,0.4242424242424325,31.550410453743787,0.0,none
535,2019-10-16 11:57:00+00:00,2019-10-16 12:08:00+00:00,12,65.0,64.63636363636364,0.363636363636366,27.228431637806636,0.0,mobile
548,2019-10-17 03:53:00+00:00,2019-10-17 04:13:00+00:00,21,19.0,19.0,0.0,33.59805194805195,0.0,none
59,2019-10-09 19:02:00+00:00,2019-10-09 19:18:00+00:00,17,57.99999999999999,57.99999999999999,0.0,32.528044308632545,0.0,mobile
141,2019-10-11 05:49:00+00:00,2019-10-11 05:50:00+00:00,2,16.272727272727273,16.454545454545453,-0.1818181818181802,29.372727272727268,0.0,wi-fi
475,2019-10-16 06:06:00+00:00,2019-10-16 06:07:00+00:00,2,38.90909090909091,39.13636363636363,-0.2272727272727315,28.845454545454544,1.0,mobile
79,2019-10-10 09:47:00+00:00,2019-10-10 09:48:00+00:00,2,25.181818181818183,25.54545454545455,-0.363636363636366,29.80909090909091,1.0,wi-fi
409,2019-10-14 16:03:00+00:00,2019-10-14 16:04:00+00:00,2,65.11111111111111,65.5,-0.38888888888888307,31.705555555555556,1.0,wi-fi
215,2019-10-12 06:26:00+00:00,2019-10-12 06:27:00+00:00,2,60.857142857142854,61.25000000000001,-0.39285714285715034,34.99285714285714,1.0,mobile
440,2019-10-14 16:38:00+00:00,2019-10-14 16:40:00+00:00,3,90.63636363636364,91.33333333333333,-0.6969696969696959,33.17346801346802,1.0,mobile
52,2019-10-09 11:01:00+00:00,2019-10-09 11:03:00+00:00,3,91.63636363636364,92.36363636363636,-0.7272727272727209,29.46515151515152,1.0,wi-fi
252,2019-10-12 16:07:00+00:00,2019-10-12 16:09:00+00:00,3,26.04545454545455,26.772727272727277,-0.7272727272727264,32.309090909090905,1.0,mobile
339,2019-10-13 10:37:00+00:00,2019-10-13 10:39:00+00:00,3,57.60000000000001,58.375,-0.7749999999999924,33.28962962962962,1.0,mobile
253,2019-10-12 16:12:00+00:00,2019-10-12 16:29:00+00:00,18,27.77272727272727,28.72727272727273,-0.9545454545454579,31.118939393939392,0.1111111111111111,mobile
214,2019-10-12 05:44:00+00:00,2019-10-12 05:51:00+00:00,8,26.545454545454543,27.571428571428573,-1.0259740259740302,32.888207521645015,1.0,mobile
80,2019-10-10 09:50:00+00:00,2019-10-10 09:54:00+00:00,5,26.272727272727277,27.545454545454547,-1.2727272727272698,28.641818181818177,1.0,wi-fi
474,2019-10-16 05:44:00+00:00,2019-10-16 06:04:00+00:00,21,32.72727272727273,38.36363636363637,-5.636363636363639,27.934632034632035,1.0,mobile
472,2019-10-16 04:39:00+00:00,2019-10-16 05:00:00+00:00,22,14.090909090909093,20.09090909090909,-5.999999999999997,27.857024793388426,1.0,mobile
471,2019-10-16 04:07:00+00:00,2019-10-16 04:37:00+00:00,31,5.0,13.454545454545455,-8.454545454545455,29.436460777126094,1.0,mobile
473,2019-10-16 05:03:00+00:00,2019-10-16 05:42:00+00:00,40,20.90909090909091,32.18181818181818,-11.272727272727268,27.947499999999998,1.0,mobile
