device_id,segment_id,log_r,r,scr,net_wifi,net_mobile,T0,timestamp
352944080639365,-1,-3.419546520330325,0.032727272727273604,0,0,0,-5.031818181818188,2019-10-09 13:04:00+00:00
352944080639365,-1,-3.1318644478785798,0.04363636363636325,0,0,0,-4.968181818181815,2019-10-09 13:05:00+00:00
352944080639365,-1,-2.908720896564367,0.05454545454545423,0,0,0,-4.895454545454552,2019-10-09 13:06:00+00:00
352944080639365,-1,-2.908720896564355,0.0545454545454549,0,0,0,-4.813636363636359,2019-10-09 13:07:00+00:00
352944080639365,-1,-2.908720896564367,0.05454545454545423,0,0,0,-4.731818181818177,2019-10-09 13:08:00+00:00
352944080639365,-1,-2.908720896564367,0.05454545454545423,0,0,0,-4.649999999999999,2019-10-09 13:09:00+00:00
352944080639365,-1,-2.908720896564355,0.0545454545454549,0,0,0,-4.568181818181817,2019-10-09 13:10:00+00:00
352944080639365,-1,-2.908720896564355,0.0545454545454549,0,0,0,-4.4863636363636346,2019-10-09 13:11:00+00:00
352944080639365,-1,-2.908720896564367,0.05454545454545423,0,0,0,-4.4136363636363605,2019-10-09 13:12:00+00:00
352944080639365,-1,-3.1318644478785798,0.04363636363636325,0,0,0,-4.359090909090909,2019-10-09 13:13:00+00:00
352944080639365,-1,-3.419546520330366,0.03272727272727227,0,0,0,-4.304545454545451,2019-10-09 13:14:00+00:00
352944080639365,-1,-3.82501162843851,0.02181818181818196,0,0,0,-4.281818181818188,2019-10-09 13:15:00+00:00
352944080639365,-1,-4.5181588089984555,0.01090909090909098,0,0,0,-4.2545454545454575,2019-10-09 13:16:00+00:00
352944080639365,-1,-4.5181588089984555,0.01090909090909098,0,0,0,-2.5090909090909044,2019-10-09 14:20:00+00:00
352944080639365,-1,-3.8250116284384794,0.021818181818182625,0,0,0,-2.4909090909090956,2019-10-09 14:21:00+00:00
352944080639365,-1,-3.419546520330325,0.032727272727273604,0,0,0,-2.4727272727272727,2019-10-09 14:22:00+00:00
352944080639365,-1,-3.1318644478785798,0.04363636363636325,0,0,0,-2.4545454545454533,2019-10-09 14:23:00+00:00
352944080639365,-1,-2.908720896564355,0.0545454545454549,0,0,0,-2.4454545454545418,2019-10-09 14:24:00+00:00
352944080639365,-1,-2.908720896564355,0.0545454545454549,0,0,0,-2.4363636363636303,2019-10-09 14:25:00+00:00
352944080639365,-1,-2.908720896564367,0.05454545454545423,0,0,0,-2.4181818181818144,2019-10-09 14:26:00+00:00
352944080639365,-1,-2.9087208965643794,0.054545454545453564,0,0,0,-2.3999999999999986,2019-10-09 14:27:00+00:00
352944080639365,-1,-2.908720896564355,0.0545454545454549,0,0,0,-2.381818181818179,2019-10-09 14:28:00+00:00
352944080639365,-1,-2.908720896564367,0.05454545454545423,0,0,0,-2.3636363636363598,2019-10-09 14:29:00+00:00
352944080639365,-1,-2.908720896564367,0.05454545454545423,0,0,0,-2.354545454545452,2019-10-09 14:30:00+00:00
352944080639365,-1,-3.1318644478785798,0.04363636363636325,0,0,0,-2.3454545454545475,2019-10-09 14:31:00+00:00
352944080639365,-1,-3.4195465203303455,0.03272727272727294,0,0,0,-2.336363636363636,2019-10-09 14:32:00+00:00
352944080639365,-1,-3.82501162843851,0.02181818181818196,0,0,0,-2.327272727272728,2019-10-09 14:33:00+00:00
352944080639365,-1,-4.5181588089984555,0.01090909090909098,0,0,0,-2.3090909090909086,2019-10-09 14:34:00+00:00
352944080639365,-1,-4.518158808998516,0.010909090909090313,0,0,0,-1.7545454545454575,2019-10-09 15:20:00+00:00
352944080639365,-1,-3.8250116284384794,0.021818181818182625,0,0,0,-1.7454545454545496,2019-10-09 15:21:00+00:00
352944080639365,-1,-3.419546520330366,0.03272727272727227,0,0,0,-1.7363636363636417,2019-10-09 15:22:00+00:00
352944080639365,-1,-3.1318644478785798,0.04363636363636325,0,0,0,-1.727272727272723,2019-10-09 15:23:00+00:00
352944080639365,-1,-2.908720896564355,0.0545454545454549,0,0,0,-1.7181818181818151,2019-10-09 15:24:00+00:00
352944080639365,-1,-2.9087208965643425,0.05454545454545556,0,0,0,-1.7090909090909108,2019-10-09 15:25:00+00:00
352944080639365,-1,-2.908720896564367,0.05454545454545423,0,0,0,-1.6999999999999993,2019-10-09 15:26:00+00:00
352944080639365,-1,-2.908720896564355,0.0545454545454549,0,0,0,-1.6999999999999993,2019-10-09 15:27:00+00:00
352944080639365,-1,-2.908720896564355,0.0545454545454549,0,0,0,-1.6999999999999993,2019-10-09 15:28:00+00:00
352944080639365,-1,-2.908720896564367,0.05454545454545423,0,0,0,-1.6999999999999993,2019-10-09 15:29:00+00:00
352944080639365,-1,-2.9087208965643794,0.054545454545453564,0,0,0,-1.6999999999999993,2019-10-09 15:30:00+00:00
352944080639365,-1,-3.131864447878595,0.043636363636362585,0,0,0,-1.6999999999999993,2019-10-09 15:31:00+00:00
352944080639365,-1,-3.419546520330366,0.03272727272727227,0,0,0,-1.6909090909090878,2019-10-09 15:32:00+00:00
352944080639365,-1,-3.8250116284385403,0.021818181818181293,0,0,0,-1.6818181818181834,2019-10-09 15:33:00+00:00
352944080639365,-1,-4.518158808998516,0.010909090909090313,0,0,0,-1.6727272727272755,2019-10-09 15:34:00+00:00
352944080639365,-1,-4.5181588089984555,0.01090909090909098,0,0,0,-1.2363636363636346,2019-10-09 16:41:00+00:00
352944080639365,-1,-3.8250116284384488,0.02181818181818329,0,0,0,-1.227272727272723,2019-10-09 16:42:00+00:00
352944080639365,-1,-3.4195465203303455,0.03272727272727294,0,0,0,-1.2181818181818151,2019-10-09 16:43:00+00:00
352944080639365,-1,-3.131864447878549,0.043636363636364583,0,0,0,-1.2090909090909108,2019-10-09 16:44:00+00:00
352944080639365,-1,-2.9087208965643425,0.05454545454545556,0,0,0,-1.1999999999999993,2019-10-09 16:45:00+00:00
352944080639365,-1,-2.9087208965643425,0.05454545454545556,0,0,0,-1.1999999999999993,2019-10-09 16:46:00+00:00
352944080639365,-1,-2.9087208965643794,0.054545454545453564,0,0,0,-1.1999999999999993,2019-10-09 16:47:00+00:00
352944080639365,-1,-2.908720896564355,0.0545454545454549,0,0,0,-1.1909090909090914,2019-10-09 16:48:00+00:00
352944080639365,-1,-2.908720896564367,0.05454545454545423,0,0,0,-1.1818181818181763,2019-10-09 16:49:00+00:00
352944080639365,-1,-2.908720896564367,0.05454545454545423,0,0,0,-1.172727272727272,2019-10-09 16:50:00+00:00
352944080639365,-1,-2.9087208965643794,0.054545454545453564,0,0,0,-1.1636363636363605,2019-10-09 16:51:00+00:00
352944080639365,-1,-3.1318644478785798,0.04363636363636325,0,0,0,-1.1545454545454525,2019-10-09 16:52:00+00:00
352944080639365,-1,-3.419546520330366,0.03272727272727227,0,0,0,-1.1454545454545517,2019-10-09 16:53:00+00:00
352944080639365,-1,-3.8250116284385403,0.021818181818181293,0,0,0,-1.1363636363636402,2019-10-09 16:54:00+00:00
352944080639365,-1,-4.518158808998516,0.010909090909090313,0,0,0,-1.1272727272727252,2019-10-09 16:55:00+00:00
352944080639365,-1,-4.5181588089984555,0.01090909090909098,0,0,0,-0.7090909090909037,2019-10-09 18:00:00+00:00
352944080639365,-1,-3.82501162843851,0.02181818181818196,0,0,0,-0.6999999999999993,2019-10-09 18:01:00+00:00
352944080639365,-1,-3.4195465203303455,0.03272727272727294,0,0,0,-0.6999999999999993,2019-10-09 18:02:00+00:00
352944080639365,-1,-3.131864447878549,0.043636363636364583,0,0,0,-0.6909090909090878,2019-10-09 18:03:00+00:00
352944080639365,-1,-2.9087208965643425,0.05454545454545556,0,0,0,-0.6818181818181834,2019-10-09 18:04:00+00:00
352944080639365,-1,-2.9087208965643425,0.05454545454545556,0,0,0,-0.6727272727272755,2019-10-09 18:05:00+00:00
352944080639365,-1,-2.908720896564355,0.0545454545454549,0,0,0,-0.6636363636363605,2019-10-09 18:06:00+00:00
352944080639365,-1,-2.908720896564355,0.0545454545454549,0,0,0,-0.6545454545454525,2019-10-09 18:07:00+00:00
352944080639365,-1,-2.908720896564367,0.05454545454545423,0,0,0,-0.6454545454545517,2019-10-09 18:08:00+00:00
352944080639365,-1,-2.9087208965643794,0.054545454545453564,0,0,0,-0.6363636363636367,2019-10-09 18:09:00+00:00
352944080639365,-1,-2.9087208965643794,0.054545454545453564,0,0,0,-0.6272727272727288,2019-10-09 18:10:00+00:00
352944080639365,-1,-3.1318644478785798,0.04363636363636325,0,0,0,-0.6181818181818208,2019-10-09 18:11:00+00:00
352944080639365,-1,-3.419546520330366,0.03272727272727227,0,0,0,-0.6090909090909093,2019-10-09 18:12:00+00:00
352944080639365,-1,-3.8250116284385403,0.021818181818181293,0,0,0,-0.6000000000000014,2019-10-09 18:13:00+00:00
352944080639365,-1,-4.5181588089984555,0.01090909090909098,0,0,0,-0.6000000000000014,2019-10-09 18:14:00+00:00
352944080639365,-1,-4.5181588089984555,0.01090909090909098,0,0,0,-0.3000000000000007,2019-10-09 19:20:00+00:00
352944080639365,-1,-3.82501162843851,0.02181818181818196,0,0,0,-0.3000000000000007,2019-10-09 19:21:00+00:00
352944080639365,-1,-3.419546520330325,0.032727272727273604,0,0,0,-0.3000000000000007,2019-10-09 19:22:00+00:00
352944080639365,-1,-3.131864447878549,0.043636363636364583,0,0,0,-0.3000000000000007,2019-10-09 19:23:00+00:00
352944080639365,-1,-2.908720896564367,0.05454545454545423,0,0,0,-0.3000000000000007,2019-10-09 19:24:00+00:00
352944080639365,-1,-2.908720896564355,0.0545454545454549,0,0,0,-0.3000000000000007,2019-10-09 19:25:00+00:00
352944080639365,-1,-2.908720896564355,0.0545454545454549,0,0,0,-0.29090909090908923,2019-10-09 19:26:00+00:00
352944080639365,-1,-2.908720896564367,0.05454545454545423,0,0,0,-0.2818181818181884,2019-10-09 19:27:00+00:00
352944080639365,-1,-2.908720896564367,0.05454545454545423,0,0,0,-0.2727272727272734,2019-10-09 19:28:00+00:00
352944080639365,-1,-2.908720896564355,0.0545454545454549,0,0,0,-0.26363636363635834,2019-10-09 19:29:00+00:00
352944080639365,-1,-2.908720896564367,0.05454545454545423,0,0,0,-0.2545454545454575,2019-10-09 19:30:00+00:00
352944080639365,-1,-3.1318644478785798,0.04363636363636325,0,0,0,-0.2454545454545496,2019-10-09 19:31:00+00:00
352944080639365,-1,-3.419546520330366,0.03272727272727227,0,0,0,-0.23636363636363455,2019-10-09 19:32:00+00:00
352944080639365,-1,-3.8250116284385403,0.021818181818181293,0,0,0,-0.23636363636364166,2019-10-09 19:33:00+00:00
352944080639365,-1,-4.5181588089984555,0.01090909090909098,0,0,0,-0.23636363636364166,2019-10-09 19:34:00+00:00
352944080639365,-1,-4.518158808998486,0.010909090909090646,0,0,0,-1.481818181818177,2019-10-09 20:40:00+00:00
352944080639365,-1,-3.825011628438464,0.021818181818182958,0,0,0,-1.4909090909090885,2019-10-09 20:41:00+00:00
352944080639365,-1,-3.419546520330325,0.032727272727273604,0,0,0,-1.5,2019-10-09 20:42:00+00:00
352944080639365,-1,-3.131864447878557,0.04363636363636425,0,0,0,-1.5,2019-10-09 20:43:00+00:00
352944080639365,-1,-2.9087208965643487,0.05454545454545523,0,0,0,-1.5,2019-10-09 20:44:00+00:00
352944080639365,-1,-2.9087208965643487,0.05454545454545523,0,0,0,-1.5,2019-10-09 20:45:00+00:00
352944080639365,-1,-2.908720896564373,0.0545454545454539,0,0,0,-1.5,2019-10-09 20:46:00+00:00
352944080639365,-1,-2.908720896564373,0.0545454545454539,0,0,0,-1.5,2019-10-09 20:47:00+00:00
352944080639365,-1,-2.908720896564367,0.05454545454545423,0,0,0,-1.5,2019-10-09 20:48:00+00:00
352944080639365,-1,-2.908720896564373,0.0545454545454539,0,0,0,-1.4909090909090956,2019-10-09 20:49:00+00:00
352944080639365,-1,-2.908720896564367,0.05454545454545423,0,0,0,-1.4818181818181841,2019-10-09 20:50:00+00:00
352944080639365,-1,-3.1318644478785798,0.04363636363636325,0,0,0,-1.4727272727272727,2019-10-09 20:51:00+00:00
352944080639365,-1,-3.4195465203303557,0.032727272727272605,0,0,0,-1.4636363636363647,2019-10-09 20:52:00+00:00
352944080639365,-1,-3.825011628438525,0.021818181818181626,0,0,0,-1.4545454545454533,2019-10-09 20:53:00+00:00
352944080639365,-1,-4.5181588089984555,0.01090909090909098,0,0,0,-1.4454545454545489,2019-10-09 20:54:00+00:00
352944080639365,-1,-5.21130598955834,0.005454545454545823,0,0,0,-1.6000000000000014,2019-10-09 22:00:00+00:00
352944080639365,-1,-4.11269370089027,0.016363636363636802,0,0,0,-1.6000000000000014,2019-10-09 22:01:00+00:00
352944080639365,-1,-3.6018680771243,0.02727272727272745,0,0,0,-1.6000000000000014,2019-10-09 22:02:00+00:00
352944080639365,-1,-3.265395840503087,0.03818181818181843,0,0,0,-1.6000000000000014,2019-10-09 22:03:00+00:00
352944080639365,-1,-3.014081412222188,0.049090909090909074,0,0,0,-1.6000000000000014,2019-10-09 22:04:00+00:00
352944080639365,-1,-2.908720896564367,0.05454545454545423,0,0,0,-1.6000000000000014,2019-10-09 22:05:00+00:00
352944080639365,-1,-2.908720896564373,0.0545454545454539,0,0,0,-1.6000000000000014,2019-10-09 22:06:00+00:00
352944080639365,-1,-2.9087208965643487,0.05454545454545523,0,0,0,-1.6000000000000014,2019-10-09 22:07:00+00:00
352944080639365,-1,-2.9087208965643487,0.05454545454545523,0,0,0,-1.6000000000000014,2019-10-09 22:08:00+00:00
352944080639365,-1,-2.9087208965643487,0.05454545454545523,0,0,0,-1.6000000000000014,2019-10-09 22:09:00+00:00
352944080639365,-1,-2.908720896564355,0.0545454545454549,0,0,0,-1.6000000000000014,2019-10-09 22:10:00+00:00
352944080639365,-1,-3.014081412222188,0.049090909090909074,0,0,0,-1.6000000000000014,2019-10-09 22:11:00+00:00
352944080639365,-1,-3.265395840503122,0.038181818181817095,0,0,0,-1.6000000000000014,2019-10-09 22:12:00+00:00
352944080639365,-1,-3.6018680771243488,0.027272727272726116,0,0,0,-1.6000000000000014,2019-10-09 22:13:00+00:00
352944080639365,-1,-4.112693700890352,0.01636363636363547,0,0,0,-1.6000000000000014,2019-10-09 22:14:00+00:00
352944080639365,-1,-5.2113059895585225,0.0054545454545448235,0,0,0,-1.6000000000000014,2019-10-09 22:15:00+00:00
352944080639365,-1,-4.5181588089984555,0.01090909090909098,0,0,0,-1.6999999999999993,2019-10-09 23:08:00+00:00
352944080639365,-1,-3.825011628438464,0.021818181818182958,0,0,0,-1.6999999999999993,2019-10-09 23:09:00+00:00
352944080639365,-1,-3.419546520330325,0.032727272727273604,0,0,0,-1.6999999999999993,2019-10-09 23:10:00+00:00
352944080639365,-1,-3.131864447878549,0.043636363636364583,0,0,0,-1.6999999999999993,2019-10-09 23:11:00+00:00
352944080639365,-1,-2.9087208965643487,0.05454545454545523,0,0,0,-1.6999999999999993,2019-10-09 23:12:00+00:00
352944080639365,-1,-2.9087208965643487,0.05454545454545523,0,0,0,-1.6999999999999993,2019-10-09 23:13:00+00:00
352944080639365,-1,-2.908720896564373,0.0545454545454539,0,0,0,-1.6999999999999993,2019-10-09 23:14:00+00:00
352944080639365,-1,-2.908720896564367,0.05454545454545423,0,0,0,-1.6999999999999993,2019-10-09 23:15:00+00:00
352944080639365,-1,-2.908720896564373,0.0545454545454539,0,0,0,-1.6999999999999993,2019-10-09 23:16:00+00:00
352944080639365,-1,-2.908720896564367,0.05454545454545423,0,0,0,-1.6999999999999993,2019-10-09 23:17:00+00:00
352944080639365,-1,-2.908720896564373,0.0545454545454539,0,0,0,-1.6999999999999993,2019-10-09 23:18:00+00:00
352944080639365,-1,-3.1318644478785798,0.04363636363636325,0,0,0,-1.6999999999999993,2019-10-09 23:19:00+00:00
352944080639365,-1,-3.419546520330366,0.03272727272727227,0,0,0,-1.6999999999999993,2019-10-09 23:20:00+00:00
352944080639365,-1,-3.825011628438525,0.021818181818181626,0,0,0,-1.6999999999999993,2019-10-09 23:21:00+00:00
352944080639365,-1,-4.518158808998486,0.010909090909090646,0,0,0,-1.6999999999999993,2019-10-09 23:22:00+00:00
352944080639365,-1,-4.5181588089984555,0.01090909090909098,0,0,0,-1.8000000000000007,2019-10-10 00:00:00+00:00
352944080639365,-1,-3.825011628438464,0.021818181818182958,0,0,0,-1.8000000000000007,2019-10-10 00:01:00+00:00
352944080639365,-1,-3.419546520330325,0.032727272727273604,0,0,0,-1.8000000000000007,2019-10-10 00:02:00+00:00
352944080639365,-1,-3.131864447878557,0.04363636363636425,0,0,0,-1.8000000000000007,2019-10-10 00:03:00+00:00
352944080639365,-1,-2.9087208965643487,0.05454545454545523,0,0,0,-1.8000000000000007,2019-10-10 00:04:00+00:00
352944080639365,-1,-2.908720896564355,0.0545454545454549,0,0,0,-1.8000000000000007,2019-10-10 00:05:00+00:00
352944080639365,-1,-2.908720896564373,0.0545454545454539,0,0,0,-1.8000000000000007,2019-10-10 00:06:00+00:00
352944080639365,-1,-2.908720896564373,0.0545454545454539,0,0,0,-1.8000000000000007,2019-10-10 00:07:00+00:00
