segment_id,start_utc,end_utc,minutes,soc_start_pct,soc_end_pct,soc_drop_pct,temp_mean_C,screen_on_ratio,net_mode
324,2019-10-18 12:40:00+00:00,2019-10-18 12:42:00+00:00,3,49.90909090909091,50.63636363636363,-0.7272727272727264,34.445454545454545,1.0,none
313,2019-10-18 12:09:00+00:00,2019-10-18 12:13:00+00:00,5,37.81818181818182,39.09090909090909,-1.2727272727272754,32.06727272727273,1.0,none
266,2019-10-17 07:32:00+00:00,2019-10-17 07:36:00+00:00,5,41.27272727272727,42.63636363636363,-1.3636363636363613,32.530909090909084,1.0,none
315,2019-10-18 12:17:00+00:00,2019-10-18 12:21:00+00:00,5,40.77272727272727,42.22727272727273,-1.4545454545454528,33.532727272727264,1.0,none
321,2019-10-18 12:32:00+00:00,2019-10-18 12:36:00+00:00,5,46.72727272727273,48.18181818181818,-1.4545454545454528,34.13818181818182,1.0,none
270,2019-10-17 08:55:00+00:00,2019-10-17 09:02:00+00:00,8,61.18181818181818,63.0,-1.8181818181818188,31.682386363636365,1.0,none
206,2019-10-14 11:16:00+00:00,2019-10-14 17:27:00+00:00,372,31.09090909090909,33.63636363636363,-2.5454545454545396,27.475928641251226,0.07526881720430108,none
305,2019-10-17 09:42:00+00:00,2019-10-17 10:28:00+00:00,47,84.81818181818181,88.0,-3.1818181818181857,31.8257253384913,0.2127659574468085,none
215,2019-10-14 17:40:00+00:00,2019-10-14 17:53:00+00:00,14,38.90909090909091,43.36363636363637,-4.454545454545461,30.234415584415586,1.0,wi-fi
268,2019-10-17 07:44:00+00:00,2019-10-17 08:08:00+00:00,25,44.59090909090909,50.0,-5.409090909090908,31.09527272727272,1.0,none
269,2019-10-17 08:10:00+00:00,2019-10-17 08:54:00+00:00,45,50.45454545454545,60.72727272727273,-10.272727272727277,31.136363636363644,1.0,none
265,2019-10-17 06:56:00+00:00,2019-10-17 07:30:00+00:00,35,28.772727272727273,40.54545454545455,-11.772727272727273,32.71194805194804,1.0,none
